Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
672505,10/13/2019 18:52,6011390000000000.0,Schuppe LLC,entertainment,1.85,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,2/5/1951,d1c9ae15798ca91bb3c641a0723e9bba,1350154372,40.345812,-79.328176,0
786530,12/1/2019 13:05,4149240000000000.0,Quitzon-Goyette,home,74.93,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324,40.1008,-80.0652,632,Dealer,4/8/1989,9cb5f03cf5ba83d9082361aaad7188c5,1354367111,39.903457,-79.24963,0
392006,6/28/2019 18:34,4060580000000000.0,Botsford PLC,home,26.35,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,11/14/1948,33551f1fda49b319720df6e3287c5382,1340908480,39.706562,-96.295344,0
517114,8/11/2019 17:02,4173950000000000.0,Erdman-Durgan,health_fitness,116.37,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,10/5/1978,ee6489261a4434271f5121b2361d0f03,1344704526,39.464038,-73.257777,0
770616,11/25/2019 18:04,343819000000000.0,Schuppe-Schuppe,food_dining,105.19,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1/24/1956,33a17684dae6deb2fc6dcd332b865e59,1353866657,41.052178,-93.286605,0
254503,5/6/2019 17:25,3546670000000000.0,"Schneider, Hayes and Nikolaus",food_dining,15.86,Jordan,May,M,1626 Susan Course,Aledo,TX,76008,32.7004,-97.6039,13602,Optometrist,7/5/1984,331f4dbbec210c9b32ebff4ca7883f97,1336325154,32.622088,-97.752918,0
155840,3/24/2019 13:38,377550000000000.0,Morissette-Schaefer,personal_care,10.98,Kevin,Walters,M,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.239,23045,Tourist information centre manager,9/2/1958,60e8aabc544823a5c5388d18ba109175,1332596293,44.12535,-69.308657,0
175711,4/1/2019 19:32,3531130000000000.0,Morissette PLC,shopping_pos,15.36,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",7/13/1975,42535bb08e8d7440f7487f08145ffa40,1333308731,44.112918,-72.204684,0
249357,5/5/2019 0:26,3523900000000000.0,"Lehner, Mosciski and King",misc_net,4.29,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",11/9/1990,84ad60e8ec34b9912398834e020030de,1336177580,41.00442,-74.31813,0
625206,9/22/2019 21:16,4079770000000.0,Kulas Group,health_fitness,20.99,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,12/15/1965,d169b7f6996dac75691218636af42779,1348348570,44.530187,-116.23602,0
614002,9/17/2019 20:20,4344960000000000.0,Dare-Marvin,entertainment,68.85,Christopher,Rodgers,M,30587 Fox Shores Apt. 627,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,9/29/1976,b38583fa847fe75f0df19c6e0d9a030b,1347913201,40.691145,-80.148239,0
644961,10/1/2019 7:03,676248000000.0,Lemke-Gutmann,shopping_net,49.2,Amanda,Wheeler,F,329 Emily Cape,Cape Coral,FL,33909,26.6939,-81.9452,156391,Higher education careers adviser,2/9/1968,e7f1350679bb4a28f5de3f0afb3e8e73,1349075023,27.436486,-81.403986,0
472487,7/27/2019 10:01,2229380000000000.0,Cassin-Harvey,grocery_net,45.21,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,11/6/1984,f300e397ed5c3eb1a638215114d280a3,1343383269,43.589213,-91.057387,0
613691,9/17/2019 16:31,180095000000000.0,Abshire PLC,entertainment,72.1,Tammie,Harper,F,57887 Gutierrez Harbor,Westfir,OR,97492,43.7575,-122.481,597,Forensic psychologist,5/19/1961,d5912f29dc8bf18526b20ba7ba145253,1347899504,44.711913,-123.046461,0
446290,7/17/2019 16:15,2348250000000000.0,Kub-Heaney,health_fitness,52.76,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,2/2/1946,aac1b8e112bac9200e0e957110225377,1342541701,42.221839,-79.400808,0
624609,9/22/2019 17:36,2254800000000000.0,"Berge, Kautzer and Harris",personal_care,56.08,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,9/8/1987,bafeb95eb8c0f81ad50d4ea7b875efc9,1348335369,29.9908,-82.881469,0
975195,1/30/2020 17:33,374125000000000.0,Bernier and Sons,kids_pets,73.46,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",7/20/1970,f921b7cecef883550de29a23f5e0290c,1359567186,38.619955,-77.289022,0
187967,4/7/2019 16:05,3560730000000000.0,Bode-Schuster,kids_pets,13.3,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,9/15/1969,839e5ec0813ba1dccb051bdf6224d462,1333814712,31.941743,-102.966003,0
915342,12/29/2019 22:21,4169390000000.0,"Schumm, McLaughlin and Carter",food_dining,6.91,Marcia,Molina,F,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,9/27/1962,0c7f3b13569b75e0fae127bcc021ee80,1356819697,42.202541,-77.353331,0
626529,9/23/2019 8:20,4377340000000000.0,Pacocha-O'Reilly,grocery_pos,61.61,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",4/19/1982,a97fbe5148962ece79ed1e7184f69879,1348388443,36.805183,-84.972496,0
494622,8/3/2019 23:17,6011690000000000.0,"Goyette, Howell and Collier",shopping_pos,6.36,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",12/4/1995,bcd33277028b959f4bf5030ce216257c,1344035848,44.988065,-94.123998,0
449438,7/19/2019 0:46,3521420000000000.0,Bins-Rice,gas_transport,73.73,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,11/30/1975,61364aafe8f087082e8a83fcddaa1fb6,1342658790,39.184945,-86.046295,0
663516,10/9/2019 22:17,213179000000000.0,Ernser-Feest,home,76.13,Shawn,King,M,31493 Garcia Summit,Athena,OR,97813,45.8289,-118.4971,1302,Dealer,10/18/1976,40d4e7e9d57fb84e285429d4277dbcb2,1349821066,45.798404,-118.39685,0
798552,12/3/2019 19:37,378006000000000.0,Osinski Inc,personal_care,72.5,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395,Senior tax professional/tax inspector,1/7/1982,b5ccf3ea18cba4d93b2c1315a01008eb,1354563470,38.248027,-77.480756,0
45250,1/27/2019 22:07,30551600000000.0,"Goyette, Howell and Collier",shopping_pos,2.16,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,11/14/1973,272d09c470038519f1082eb65e45aa85,1327702059,35.613518,-81.881294,0
137633,3/16/2019 17:20,4746000000000.0,Cormier LLC,shopping_net,52.91,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",10/7/1998,c6e7068fe984a41e3b8f8375d3171bdd,1331918419,41.379957,-87.137893,0
750929,11/17/2019 13:24,4048510000000000.0,Cruickshank-Mills,entertainment,113.25,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638,41.366,-98.0054,1749,"Surveyor, mining",5/7/1973,ab2b82b43042594ddfc5171d7a04b388,1353158699,41.133085,-98.248753,0
467348,7/25/2019 7:36,213164000000000.0,"Yost, Block and Koepp",misc_pos,29.33,Mark,Tyler,M,82201 Bradley Radial Suite 703,Avera,GA,30803,33.141,-82.515,741,Claims inspector/assessor,4/28/1986,0f3d0e7058825a53be318a8245d05f3b,1343201767,32.46524,-81.516044,0
152367,3/23/2019 8:27,4.102e+18,Runolfsson and Sons,grocery_net,60.6,William,Fitzgerald,M,715 Courtney Pike Suite 932,Keller,TX,76248,32.9276,-97.2489,95035,Probation officer,6/13/1987,ed7b278235d7d5b202b3494ebe14c2b1,1332491234,32.611217,-97.944496,0
757489,11/20/2019 3:37,5456780000000000.0,Parisian and Sons,gas_transport,53.75,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,5/25/1954,8be4ce38daf24b69127f1e999ff65c62,1353382627,40.927779,-80.058539,0
48188,1/29/2019 4:14,3596220000000000.0,Kuhn LLC,misc_net,3.89,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,3/25/1988,9403b532646da518d312f56827e894e9,1327810481,40.021217,-92.658216,0
10347,1/7/2019 8:11,4.31958e+18,"Raynor, Feest and Miller",gas_transport,76.07,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,2/1/1960,23580a003e645962be4046e848ee88c3,1325923887,36.868534,-82.577615,0
992226,2/9/2020 14:58,4658490000000000.0,"Witting, Beer and Ernser",home,70.07,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,11/4/1945,80052404c3a2c8f01e99f8126c455006,1360421880,39.817108,-79.713989,0
678386,10/16/2019 8:06,371284000000000.0,"Reilly, Heaney and Cole",gas_transport,36.5,Hannah,Thomas,F,1004 Willis Pass,Hedley,TX,79237,34.8698,-100.6806,513,Early years teacher,5/24/1976,747b3df7a0d71ab4912a019c5a488f35,1350374814,34.924738,-100.864712,0
151098,3/22/2019 18:57,4076170000000.0,Jacobi and Sons,shopping_pos,1154.81,Bradley,Adkins,M,362 Brown Wall,Kaktovik,AK,99747,66.6933,-153.994,239,Careers information officer,4/1/1996,d5cc7cd97dbb2e0b452785a204432bd5,1332442671,67.441518,-153.653849,1
414003,7/6/2019 14:04,4.35579e+18,Jacobi Inc,health_fitness,95.82,Tanner,Davis,M,2632 Stevens Light Apt. 213,Payson,IL,62360,39.8153,-91.2627,1656,Exhibition designer,8/4/1969,c144a7124cafe734eaf91dd2a560311e,1341583481,39.950701,-90.289276,0
780675,11/30/2019 12:36,3585740000000000.0,Conroy-Emard,food_dining,6.32,James,Greene,M,082 Hernandez Bypass Apt. 886,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",3/18/1998,1f67983ea4d7e6d72b25f8b06acd6b41,1354278975,33.859433,-100.018261,0
201196,4/13/2019 18:35,571314000000.0,Pfeffer and Sons,shopping_pos,6.58,Lori,Mclean,F,4548 Werner Wells Apt. 441,Mc Clellandtown,PA,15458,39.8882,-79.8694,2379,"Sales professional, IT",1/19/1971,3981ee2f0ee75a23a0e756290bb47045,1334342125,40.067305,-80.511274,0
983249,2/3/2020 19:09,3533740000000000.0,"Roberts, Daniel and Macejkovic",kids_pets,42.41,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,6/4/1997,00f2a5bbbbe9a098bfa4f626331c00dd,1359918596,33.217851,-79.114643,0
758563,11/20/2019 19:08,4427810000000.0,Berge-Hills,kids_pets,17.15,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,8/16/2000,c785b889e62117c7566458dd5f49658c,1353438538,33.298704,-106.040043,0
669308,10/12/2019 17:30,377114000000000.0,"Brown, Homenick and Lesch",health_fitness,237.41,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,3/25/1965,5352d57b33c62a06bed6cd08c1ff2286,1350063022,38.751844,-76.039746,0
956603,1/19/2020 15:37,3589260000000000.0,"Welch, Rath and Koepp",entertainment,8.5,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,2/14/1984,67038078f75ed187f6c23d1682d4f507,1358609848,40.098393,-78.154123,0
552599,8/24/2019 15:14,3586960000000000.0,"McDermott, Osinski and Morar",home,100.32,Benjamin,Rogers,M,24191 Elizabeth Mill,Bolivar,PA,15923,40.3673,-79.1605,1770,"Administrator, local government",12/8/1994,32b85f39ac5c813e0b0da8105a20d5ca,1345821246,40.410304,-79.922706,0
370276,6/20/2019 19:31,4957920000000.0,Sporer-Keebler,personal_care,17.42,Alan,Parsons,M,0547 Russell Ford Suite 574,Kirk,CO,80824,39.6171,-102.4776,207,Network engineer,12/4/1955,a41c10acd888133f9423695eca487002,1340220704,39.843923,-102.79989,0
107570,3/3/2019 7:00,4482430000000000.0,Emmerich-Luettgen,grocery_net,44.38,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,8/30/1946,4672227c1b60253deb24b857e8e881b4,1330758053,38.32558,-81.689891,0
620827,9/21/2019 12:14,30501600000000.0,Nader-Maggio,personal_care,20.81,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,5/4/1973,a4f7c29da0708b166a2eeaf318d95f77,1348229678,31.858165,-80.582996,0
841270,12/13/2019 22:35,3525590000000000.0,Fisher-Schowalter,shopping_net,3.29,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,7/20/1984,d448e6985721f2f971543c685a89f3d7,1355438113,36.421398,-78.75941,0
309849,5/30/2019 8:19,4926380000000000.0,Hudson-Ratke,grocery_pos,217.6,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,6/7/1977,84dd016f41bace9b08116b7ef2ad43c8,1338365955,35.921893,-90.908722,0
333208,6/7/2019 19:46,571365000000.0,Hills-Boyer,personal_care,20.67,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",7/12/1995,a0d12e2d1e52e34b01ea788a3864b09d,1339098369,45.095531,-85.787467,0
586984,9/6/2019 11:32,4294930000000.0,Erdman-Kertzmann,gas_transport,68.77,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,8/23/1940,92adf6fa5548ac134888785ffd00674d,1346931160,37.458704,-80.563625,0
103538,3/1/2019 16:24,4294040000000000.0,"Lubowitz, Terry and Stracke",personal_care,113.9,Gail,Weaver,F,979 Stewart Lake,New Ellenton,SC,29809,33.413,-81.69,2206,Biomedical scientist,12/31/1986,54c40a44e9a4e2ac8fe9a786a6b6a024,1330619079,33.691493,-81.688501,0
794879,12/2/2019 19:40,4908850000000000.0,Hickle Group,shopping_pos,57.72,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",7/24/1992,09f9c086687b0fb4066e4959944a01d9,1354477207,31.986879,-96.993913,0
967618,1/26/2020 5:53,4.48826e+18,Hickle Group,shopping_pos,8.6,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,8/23/1929,1e984dfe8dc5c9b9250ad53058af45a8,1359179607,34.383527,-81.735659,0
671114,10/13/2019 9:05,3576430000000000.0,Kilback LLC,grocery_pos,221.29,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,10/24/1981,3ebdd0a56a51cb8e5283b19daa7cf9a2,1350119133,32.646082,-112.131107,0
363831,6/17/2019 19:31,213142000000000.0,Leffler-Goldner,personal_care,58.47,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,12/24/1984,0f287ee2d3e47d807b50c810b48ee063,1339961480,33.148176,-91.034528,0
355144,6/15/2019 14:20,561943000000.0,Marvin-Lind,personal_care,19.26,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,3/14/1986,7c5a0552cdc3075b3300513578b306c5,1339770020,39.599402,-76.359209,0
655383,10/6/2019 10:16,2231190000000000.0,Stark-Batz,entertainment,25.72,Katherine,Pennington,F,73869 Connie Prairie,Vienna,GA,31092,32.0913,-83.7922,7420,Phytotherapist,1/15/1957,528572b219a276321c815d645436e504,1349518574,32.991627,-83.444821,0
103075,3/1/2019 10:56,2229380000000000.0,Kihn Inc,shopping_pos,129.96,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,11/6/1984,67511d59cdad84676a360e0118406625,1330599378,43.984075,-90.478253,0
783828,12/1/2019 0:08,3576430000000000.0,Block Group,misc_pos,147.52,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,10/24/1981,2eeaf1a8a872dfb8bec33027bc4ada49,1354320537,33.194261,-112.050732,0
808348,12/6/2019 15:39,341546000000000.0,"Medhurst, Cartwright and Ebert",personal_care,32.03,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",11/9/1939,8c29c4575428d2bbfe49477321a1c290,1354808341,65.370806,-165.259248,0
302895,5/27/2019 10:12,4570640000000000.0,Cartwright-Harris,grocery_pos,194.6,Christine,Leblanc,F,5097 Jodi Vista Suite 811,Deltona,FL,32725,28.8989,-81.2473,88735,Commercial horticulturist,4/9/1988,4d80506f3a96fb7d7bbd65123376a71d,1338113545,28.760095,-81.612688,0
670117,10/12/2019 23:30,6011720000000000.0,Bechtelar-Rippin,food_dining,38.23,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,11/29/1981,4f1f7c922c8076a8ae556da63bfa421c,1350084617,45.863827,-119.282666,0
593666,9/8/2019 22:28,2703190000000000.0,"Zboncak, Rowe and Murazik",shopping_net,7.55,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",3/9/1988,e8b5b9a1f4ed95077aa1e4511bf1b3c9,1347143282,36.442724,-80.714194,0
761132,11/22/2019 5:49,38859500000000.0,"Osinski, Ledner and Leuschke",grocery_pos,94.32,Edward,Sanchez,M,594 White Dale Suite 530,Malad City,ID,83252,42.1808,-112.262,4154,Nature conservation officer,1/19/1962,6d26d27f2d5cc624a4ed668fa97876b1,1353563359,42.986993,-111.835771,0
517251,8/11/2019 17:41,3595190000000000.0,Dare-Gibson,health_fitness,91.69,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",5/14/1993,4413bba34bb5362560633790b494f5f3,1344706876,34.469305,-78.250009,0
763073,11/23/2019 5:36,6011380000000000.0,"Towne, Greenholt and Koepp",shopping_net,26.75,Martin,Duarte,M,6251 Payne Flats Apt. 581,Luzerne,MI,48636,44.6001,-84.2931,864,General practice doctor,5/4/1942,3caa51b3475f0b98d76626daf1950f07,1353649003,44.69624,-83.543802,0
148982,3/21/2019 15:58,630485000000.0,Prosacco LLC,personal_care,72.4,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,2/7/1973,41ce474f9c10f16708262818c459f4e5,1332345515,36.494124,-120.260924,0
374258,6/22/2019 9:39,3506040000000000.0,Kuphal-Predovic,misc_net,208.82,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,7/30/1959,2151febc057febc00f42f9ada63a6b04,1340357969,38.010902,-82.313953,0
170039,3/30/2019 23:13,676282000000.0,Marvin-Lind,personal_care,173.18,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",3/25/1950,882987df8f3d3792a40b49d6a913c699,1333149202,31.185119,-84.003125,0
1045055,3/9/2020 14:17,4.79263e+18,Hoppe-Parisian,kids_pets,13.25,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,10/1/1978,b1d663432721c8bebd4058002d34d450,1362838640,37.958558,-94.038903,0
4593,1/3/2019 21:26,180018000000000.0,Friesen Ltd,health_fitness,12.45,Michelle,Woods,F,952 Joseph Throughway,Munith,MI,49259,42.3703,-84.2485,2523,Geophysicist/field seismologist,3/21/1988,40f1cf70474bb16d9a8aaaf48c1eeaad,1325625990,41.890051,-85.05661,0
388312,6/27/2019 2:44,6544730000000000.0,Goodwin-Nitzsche,grocery_pos,31.19,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,2/8/1982,d5e669071285d6587f9fa777f2b072d2,1340765087,41.65144,-87.030865,0
558845,8/26/2019 5:59,378905000000000.0,Kilback LLC,grocery_pos,134.59,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,5/1/1986,dea131dfbff366a33194e8fbf8e4f97c,1345960748,35.351518,-98.508312,0
110033,3/4/2019 0:25,36581500000000.0,"Kerluke, Considine and Macejkovic",misc_net,4.92,Brandon,Bridges,M,957 Miller Falls,Apison,TN,37302,35.0149,-85.0164,3730,Occupational therapist,1/28/1991,641fc6ac8824e757f6e7bba78b6c216b,1330820741,34.165699,-85.215628,0
917198,12/30/2019 6:12,3575790000000000.0,Torp-Labadie,gas_transport,32.74,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,7/17/1989,c7a066c3ab6284207aaff9d437acf5ea,1356847923,38.156749,-94.139926,0
539250,8/19/2019 7:05,30487600000000.0,Padberg-Welch,grocery_pos,147.32,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,1/5/1955,ba572a09526f312a8d4fefbf7784df42,1345359940,38.208806,-86.620349,0
370513,6/20/2019 21:23,4169760000000000.0,Swift PLC,kids_pets,7.32,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,2/15/1972,03af64a78ebe09b25a9513bcc8599c31,1340227380,40.875567,-75.642019,0
733511,11/9/2019 21:20,3560250000000000.0,"Jones, Sawayn and Romaguera",misc_net,785.18,Sarah,Scott,F,03090 Fisher Forges Apt. 200,Wichita,KS,67216,37.6223,-97.3136,409656,Textile designer,10/21/1930,8e6ea6144ed4296f5908cc0bd077a0a3,1352496013,37.587288,-97.946838,1
1018347,2/24/2020 13:01,6554250000000000.0,Bode-Rempel,kids_pets,49.82,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,12/22/1969,b5ecdc152c030dc069c1781b214c34f1,1361710914,34.277354,-117.637732,0
333550,6/7/2019 22:47,4.89707e+18,Dibbert-Green,entertainment,8.8,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,10/7/1975,906d0c4d3b18c5713300ccce91ec54ea,1339109276,27.317208,-82.570602,0
379893,6/23/2019 21:26,4586810000000000.0,Beier LLC,entertainment,71.61,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",7/5/1997,0426bc06ecec4bba6dc473855a7f1184,1340486789,32.659144,-80.6085,0
757366,11/20/2019 1:03,3565420000000000.0,Friesen-Stamm,gas_transport,49.99,Nathan,Thomas,M,4923 Campbell Pines Suite 717,Carlisle,IN,47838,38.9763,-87.3667,4081,Energy engineer,3/15/1938,d84ff1064f9048d6984b53aae2c1670b,1353373398,38.477459,-87.932693,0
112084,3/4/2019 17:40,340951000000000.0,Sporer-Keebler,personal_care,118.14,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,7/2/1971,aa59d8dd1fd13c8c4431f835b6578270,1330882810,40.780547,-74.263749,0
582235,9/3/2019 17:04,30404300000000.0,Weber and Sons,food_dining,34.26,Savannah,Lewis,F,537 Walker Freeway,North Tonawanda,NY,14120,43.0498,-78.851,45100,Ambulance person,10/25/1993,4823ef3751a25f0eddc1aca27f67030f,1346691860,44.006638,-79.131305,0
638581,9/29/2019 2:24,213194000000000.0,"Kovacek, Dibbert and Ondricka",grocery_pos,99.38,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,2/9/1994,cdc9db8594427fec9c701ec86d1b1676,1348885469,46.470227,-83.790559,0
400192,7/1/2019 1:31,213162000000000.0,Padberg-Welch,grocery_pos,128.96,Monica,Lane,F,3270 Scott Islands,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,4/17/1970,b7b041ccbe4fea3e53dff49ca431614c,1341106264,45.521009,-70.406196,0
736696,11/10/2019 22:12,571465000000.0,Schmidt-Larkin,home,80.05,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,2/26/1976,5262cbc46ef8f3ac87c080d8f51a396e,1352585551,42.682709,-108.162062,0
805470,12/5/2019 19:56,4725670000000000.0,"Schoen, Nienow and Bauch",personal_care,9.63,Alex,White,M,874 Fred Knolls Apt. 609,Orient,NY,11957,41.1437,-72.2879,743,Video editor,9/19/1968,de8464c9da2748727d22023234918867,1354737393,41.562769,-72.155966,0
990814,2/8/2020 22:33,30199600000000.0,Zulauf LLC,personal_care,42.68,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,3/23/1977,ef2e1c172c3e05dd522819da2c1ce180,1360362825,33.277071,-95.439663,0
785503,12/1/2019 8:22,4.2929e+18,"Christiansen, Goyette and Schamberger",gas_transport,69.63,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",8/16/1995,9c26949439117e05bbf68c727f8c92c1,1354350174,45.957313,-114.522823,0
284274,5/20/2019 2:56,3519610000000000.0,"Kutch, Hermiston and Farrell",gas_transport,58.8,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",5/6/1929,561d858aadc060a9a8575ab4a455d711,1337482585,39.947724,-123.499256,0
571695,8/31/2019 10:06,4509140000000000.0,"Quitzon, Green and Bashirian",shopping_pos,3.64,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",7/12/1926,788d31941a729e914866510a7ce030ad,1346407597,32.328767,-81.229429,0
376950,6/23/2019 3:29,30026800000000.0,Cummings LLC,gas_transport,70.97,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,9/3/1979,329f0908aed949ad9d48f5143697e5c0,1340422159,31.977184,-90.788196,0
843553,12/14/2019 11:41,30131800000000.0,Christiansen-Gusikowski,misc_pos,10.65,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",4/22/1994,7b79ac38bf1c3001b4f3d9300b6cb4cb,1355485293,36.51123,-84.647097,0
